C.Type,E.Type,C.Env,E.Env,C.Rep,E.Rep,Species,Individual,FrondArea
Derived,Original,1,5,2,A,Sp,10,6.3787
Derived,Modified,2,2,1,A,Sp,4,6.3925
Ancestral,Modified,5,3,2,A,Sp,10,6.395
Derived,Original,2,5,1,B,Sp,1,6.3988
Derived,Modified,4,4,2,A,Sp,7,6.4027
Ancestral,Modified,5,6,2,A,Sp,2,6.4209
Ancestral,Modified,5,1,2,B,Sp,2,6.4241
Ancestral,Modified,5,6,1,B,Sp,3,6.426
Ancestral,Modified,5,3,1,A,Lm,10,6.4303
Ancestral,Modified,5,4,2,A,Sp,8,6.4321
Ancestral,Modified,5,2,2,A,Sp,7,6.4412
Derived,Modified,1,1,2,A,Rn,10,6.4416
Derived,Modified,1,1,1,A,Rn,3,6.4535
Derived,Original,1,5,2,A,Sp,6,6.46
Derived,Original,3,5,1,B,Sp,4,6.4688
Derived,Original,3,5,1,A,Sp,6,6.4902
Derived,Original,1,5,2,B,Sp,5,6.5078
Ancestral,Modified,5,6,1,A,Sp,9,6.518
Derived,Original,1,5,2,A,Rn,3,6.5219
Derived,Original,1,5,1,A,Rn,7,6.5285
Derived,Modified,1,1,2,B,Rn,7,6.5534
Derived,Original,1,5,2,A,Sp,1,6.5545
Derived,Modified,1,1,2,A,Sp,6,6.5556
Ancestral,Original,5,5,2,B,Sp,9,6.5581
Ancestral,Original,5,5,2,B,Sp,9,6.5581
Ancestral,Original,5,5,2,B,Sp,9,6.5581
Ancestral,Original,5,5,2,B,Sp,9,6.5581
Ancestral,Original,5,5,2,B,Sp,9,6.5581
Ancestral,Original,5,5,2,B,Sp,9,6.5581
Ancestral,Original,5,5,2,B,Sp,9,6.5581
Ancestral,Original,5,5,2,B,Sp,9,6.5581
Derived,Modified,3,3,2,B,Rn,2,6.5598
Ancestral,Modified,5,3,2,B,Sp,9,6.5814
Derived,Original,2,5,1,B,Sp,8,6.5882
Derived,Modified,3,3,1,B,Sp,1,6.6164
Derived,Modified,1,1,1,A,Rn,2,6.6229
Ancestral,Modified,5,6,1,A,Sp,4,6.6265
Derived,Original,6,5,2,A,Sp,8,6.6269
Derived,Original,2,5,1,B,Rn,9,6.6285
Derived,Original,3,5,1,B,Sp,5,6.6286
Derived,Modified,4,4,1,A,Sp,6,6.6304
Derived,Original,3,5,1,A,Sp,8,6.6335
Derived,Original,3,5,2,A,Rn,10,6.6526
Derived,Original,3,5,2,A,Sp,2,6.6526
Derived,Modified,4,4,1,B,Sp,6,6.6555
Derived,Original,4,5,2,A,Sp,6,6.6594
Derived,Modified,1,1,2,A,Rn,1,6.6794
Derived,Modified,3,3,2,B,Sp,1,6.6814
Derived,Modified,2,2,2,B,Sp,5,6.6868
Derived,Original,4,5,1,B,Sp,8,6.6919
Derived,Original,2,5,2,B,Rn,4,6.7046
Derived,Modified,4,4,2,B,Sp,5,6.7103
Derived,Original,4,5,2,B,Sp,3,6.7179
Derived,Original,1,5,2,A,Sp,8,6.7188
Derived,Modified,9,9,2,A,Sp,9,6.7188
Derived,Modified,6,6,2,A,Sp,3,6.7235
Derived,Modified,4,4,2,B,Sp,10,6.7272
Derived,Modified,1,1,1,B,Rn,7,6.7327
Ancestral,Modified,5,3,1,B,Sp,2,6.7379
Derived,Original,2,5,1,B,Sp,2,6.7456
Derived,Original,3,5,1,A,Sp,9,6.7568
Derived,Original,2,5,1,A,Sp,5,6.7691
Derived,Original,1,5,2,A,Rn,10,6.7694
Derived,Modified,9,9,2,A,Sp,7,6.7696
Derived,Modified,2,2,2,B,Sp,4,6.7724
Derived,Modified,4,4,1,B,Sp,10,6.7964
Derived,Original,1,5,2,B,Rn,2,6.8125
Ancestral,Modified,5,6,1,B,Sp,1,6.8321
Derived,Modified,8,8,1,A,Sp,9,6.8452
Derived,Modified,3,3,1,B,Sp,3,6.8453
Derived,Modified,3,3,2,B,Sp,3,6.8453
Derived,Original,1,5,1,A,Rn,3,6.8546
Derived,Original,1,5,2,A,Rn,8,6.8548
Derived,Original,1,5,1,A,Rn,1,6.8713
Derived,Original,1,5,2,A,Sp,3,6.8806
Ancestral,Modified,5,3,1,B,Sp,1,6.8817
Derived,Original,2,5,2,A,Sp,7,6.8856
Derived,Modified,2,2,1,B,Sp,2,6.8921
Ancestral,Modified,5,6,1,A,Sp,7,6.8935
Ancestral,Modified,5,1,2,A,Sp,2,6.9011
Ancestral,Modified,5,1,2,B,Sp,6,6.9011
Derived,Original,2,5,2,B,Rn,5,6.9066
Derived,Original,3,5,2,B,Rn,8,6.9532
Derived,Modified,1,1,1,B,Rn,8,6.9749
Ancestral,Modified,5,4,1,B,Sp,1,6.9901
Derived,Original,7,5,1,B,Sp,9,6.9918
Derived,Original,7,5,2,B,Lm,9,6.9918
Derived,Original,2,5,1,A,Sp,10,6.9939
Derived,Modified,2,2,2,B,Rn,3,6.997
Derived,Modified,3,3,2,A,Rn,5,6.9986
Derived,Original,1,5,1,A,Rn,8,6.9993
Derived,Original,6,5,2,B,Sp,3,7
Derived,Modified,2,2,2,B,Sp,1,7.0005
Derived,Original,4,5,2,B,Sp,4,7.0021
Derived,Original,2,5,2,B,Sp,10,7.0113
Derived,Modified,2,2,1,B,Sp,6,7.0122
Ancestral,Modified,5,1,2,B,Sp,5,7.0128
Ancestral,Modified,5,4,2,A,Sp,5,7.0132
Ancestral,Modified,5,2,2,B,Sp,8,7.0234
Ancestral,Original,5,5,2,A,Sp,9,7.0303
Ancestral,Original,5,5,2,A,Sp,9,7.0303
Ancestral,Original,5,5,2,A,Sp,9,7.0303
Ancestral,Original,5,5,2,A,Sp,9,7.0303
Ancestral,Original,5,5,2,A,Sp,9,7.0303
Ancestral,Original,5,5,2,A,Sp,9,7.0303
Ancestral,Original,5,5,2,A,Sp,9,7.0303
Ancestral,Original,5,5,2,A,Sp,9,7.0303
Derived,Modified,2,2,1,A,Sp,1,7.0319
Ancestral,Modified,5,1,2,B,Sp,9,7.0551
Derived,Original,1,5,2,B,Sp,7,7.0553
Derived,Original,1,5,2,B,Rn,7,7.0796
Ancestral,Modified,5,4,1,A,Sp,1,7.0805
Derived,Original,3,5,1,B,Sp,10,7.0856
Derived,Original,7,5,2,A,Sp,4,7.0872
Derived,Modified,1,1,2,B,Rn,3,7.0899
Ancestral,Original,5,5,1,B,Sp,7,7.0912
Ancestral,Original,5,5,1,B,Sp,7,7.0912
Ancestral,Original,5,5,1,B,Sp,7,7.0912
Ancestral,Original,5,5,1,B,Sp,7,7.0912
Ancestral,Original,5,5,1,B,Sp,7,7.0912
Ancestral,Original,5,5,1,B,Sp,7,7.0912
Ancestral,Original,5,5,1,B,Sp,7,7.0912
Ancestral,Original,5,5,1,B,Sp,7,7.0912
Ancestral,Modified,5,6,2,B,Sp,5,7.0922
Ancestral,Modified,5,8,2,A,Sp,2,7.0935
Derived,Modified,2,2,1,B,Rn,9,7.0959
Ancestral,Modified,5,4,2,A,Sp,10,7.1003
Ancestral,Modified,5,9,1,A,Sp,9,7.1071
Ancestral,Modified,5,4,2,A,Sp,7,7.109
Derived,Original,6,5,1,A,Sp,1,7.1233
Ancestral,Modified,5,3,2,B,Sp,5,7.1251
Derived,Modified,1,1,2,A,Rn,4,7.1318
Derived,Modified,6,6,2,A,Sp,7,7.139
Derived,Modified,9,9,2,A,Sp,8,7.1522
Derived,Modified,1,1,2,A,Rn,8,7.1606
Derived,Original,2,5,1,A,Sp,3,7.1621
Derived,Modified,2,2,2,B,Sp,7,7.1635
Ancestral,Modified,5,2,1,A,Sp,1,7.1899
Derived,Modified,2,2,1,A,Sp,7,7.1989
Derived,Original,3,5,1,B,Sp,1,7.2
Derived,Original,8,5,1,A,Sp,10,7.2079
Ancestral,Original,5,5,2,B,Sp,8,7.23
Ancestral,Original,5,5,2,B,Sp,8,7.23
Ancestral,Original,5,5,2,B,Sp,8,7.23
Ancestral,Original,5,5,2,B,Sp,8,7.23
Ancestral,Original,5,5,2,B,Sp,8,7.23
Ancestral,Original,5,5,2,B,Sp,8,7.23
Ancestral,Original,5,5,2,B,Sp,8,7.23
Ancestral,Original,5,5,2,B,Sp,8,7.23
Ancestral,Modified,5,9,1,B,Sp,8,7.2331
Ancestral,Original,5,5,2,A,Sp,6,7.2458
Ancestral,Original,5,5,2,A,Sp,6,7.2458
Ancestral,Original,5,5,2,A,Sp,6,7.2458
Ancestral,Original,5,5,2,A,Sp,6,7.2458
Ancestral,Original,5,5,2,A,Sp,6,7.2458
Ancestral,Original,5,5,2,A,Sp,6,7.2458
Ancestral,Original,5,5,2,A,Sp,6,7.2458
Ancestral,Original,5,5,2,A,Sp,6,7.2458
Ancestral,Modified,5,1,2,A,Sp,9,7.251
Derived,Original,3,5,2,A,Rn,8,7.257
Ancestral,Modified,5,6,2,A,Sp,7,7.27498
Ancestral,Modified,5,2,2,B,Sp,7,7.2763
Derived,Original,2,5,1,A,Sp,8,7.2893
Ancestral,Modified,5,6,1,A,Sp,3,7.302
Ancestral,Modified,5,9,1,A,Sp,4,7.3043
Derived,Modified,4,4,1,B,Rn,7,7.3189
Ancestral,Modified,5,2,2,A,Sp,10,7.3342
Ancestral,Modified,5,4,1,A,Sp,3,7.3397
Derived,Original,2,5,2,B,Sp,4,7.3508
Ancestral,Modified,5,8,1,B,Sp,1,7.3518
Ancestral,Modified,5,9,1,A,Sp,3,7.3761
Derived,Original,4,5,2,A,Sp,9,7.3779
Ancestral,Modified,5,4,2,A,Sp,4,7.3799
Ancestral,Modified,5,4,1,B,Sp,3,7.3924
Ancestral,Modified,5,7,1,A,Sp,7,7.441
Ancestral,Modified,5,7,1,A,Sp,4,7.4412
Ancestral,Modified,5,7,1,B,Sp,4,7.4451
Derived,Original,2,5,2,B,Sp,7,7.4471
Derived,Modified,1,1,1,A,Rn,7,7.4534
Ancestral,Modified,5,3,1,B,Sp,6,7.4632
Derived,Modified,4,4,2,A,Sp,1,7.482
Derived,Modified,4,4,1,B,Sp,1,7.4856
Derived,Modified,2,2,1,A,Rn,9,7.5316
Derived,Modified,4,4,2,B,Sp,2,7.5364
Derived,Modified,4,4,1,A,Sp,9,7.5493
Ancestral,Modified,5,3,1,B,Sp,3,7.5657
Derived,Modified,1,1,2,B,Rn,8,7.5678
Ancestral,Modified,5,1,2,B,Sp,8,7.5742
Ancestral,Modified,5,1,2,A,Sp,4,7.5771
Derived,Original,3,5,1,A,Sp,1,7.5834
Ancestral,Modified,5,1,1,B,Sp,1,7.5901
Derived,Original,1,5,2,A,Rn,2,7.5933
Derived,Original,1,5,2,A,Sp,5,7.6047
Derived,Original,8,5,2,B,Sp,9,7.6102
Ancestral,Modified,5,6,1,A,Sp,8,7.6103
Derived,Modified,2,2,2,A,Sp,1,7.6455
Ancestral,Original,5,5,1,A,Sp,10,7.6556
Ancestral,Original,5,5,1,A,Sp,10,7.6556
Ancestral,Original,5,5,1,A,Sp,10,7.6556
Ancestral,Original,5,5,1,A,Sp,10,7.6556
Ancestral,Original,5,5,1,A,Sp,10,7.6556
Ancestral,Original,5,5,1,A,Sp,10,7.6556
Ancestral,Original,5,5,1,A,Sp,10,7.6556
Ancestral,Original,5,5,1,A,Sp,10,7.6556
Ancestral,Modified,5,8,1,A,Sp,5,7.6581
Derived,Modified,7,7,2,B,Sp,2,7.6631
Derived,Original,1,5,2,B,Rn,9,7.6655
Ancestral,Modified,5,1,2,B,Sp,3,7.6671
Ancestral,Original,5,5,2,B,Sp,1,7.7001
Ancestral,Original,5,5,2,B,Sp,1,7.7001
Ancestral,Original,5,5,2,B,Sp,1,7.7001
Ancestral,Original,5,5,2,B,Sp,1,7.7001
Ancestral,Original,5,5,2,B,Sp,1,7.7001
Ancestral,Original,5,5,2,B,Sp,1,7.7001
Ancestral,Original,5,5,2,B,Sp,1,7.7001
Ancestral,Original,5,5,2,B,Sp,1,7.7001
Ancestral,Modified,5,3,1,B,Sp,5,7.7006
Derived,Original,8,5,1,A,Sp,2,7.7077
Ancestral,Modified,5,8,1,B,Sp,4,7.7404
Derived,Modified,9,9,2,B,Sp,7,7.7462
Derived,Original,3,5,2,B,Rn,2,7.7472
Derived,Modified,2,2,1,A,Rn,4,7.7568
Derived,Modified,1,1,2,B,Rn,6,7.7638
Derived,Modified,4,4,2,A,Sp,4,7.7641
Derived,Original,9,5,1,B,Sp,1,7.7684
Ancestral,Modified,5,3,1,B,Sp,10,7.8029
Derived,Modified,3,3,2,A,Rn,2,7.8274
Derived,Modified,2,2,1,B,Sp,3,7.8344
Derived,Original,1,5,2,B,Rn,5,7.8581
Derived,Original,3,5,2,A,Rn,7,7.8672
Ancestral,Modified,5,1,2,A,Sp,6,7.8872
Derived,Original,4,5,1,A,Sp,9,7.8942
Derived,Modified,3,3,1,A,Rn,9,7.8974
Ancestral,Modified,5,4,2,B,Sp,9,7.9083
Ancestral,Modified,5,4,1,B,Sp,2,7.91
Ancestral,Original,5,5,2,B,Sp,10,7.9153
Ancestral,Original,5,5,2,B,Sp,10,7.9153
Ancestral,Original,5,5,2,B,Sp,10,7.9153
Ancestral,Original,5,5,2,B,Sp,10,7.9153
Ancestral,Original,5,5,2,B,Sp,10,7.9153
Ancestral,Original,5,5,2,B,Sp,10,7.9153
Ancestral,Original,5,5,2,B,Sp,10,7.9153
Ancestral,Original,5,5,2,B,Sp,10,7.9153
Ancestral,Modified,5,3,2,B,Sp,10,7.9168
Derived,Modified,1,1,2,A,Rn,2,7.924
Ancestral,Original,5,5,1,A,Sp,9,7.9621
Ancestral,Original,5,5,1,A,Sp,9,7.9621
Ancestral,Original,5,5,1,A,Sp,9,7.9621
Ancestral,Original,5,5,1,A,Sp,9,7.9621
Ancestral,Original,5,5,1,A,Sp,9,7.9621
Ancestral,Original,5,5,1,A,Sp,9,7.9621
Ancestral,Original,5,5,1,A,Sp,9,7.9621
Ancestral,Original,5,5,1,A,Sp,9,7.9621
Derived,Original,1,5,2,B,Rn,10,7.982
Derived,Original,7,5,1,A,Sp,5,7.9933
Derived,Original,2,5,1,A,Sp,7,8.0001
Derived,Original,1,5,2,A,Rn,6,8.0105
Ancestral,Modified,5,4,2,B,Sp,6,8.0129
Ancestral,Modified,5,8,2,B,Sp,2,8.0167
Derived,Original,1,5,1,A,Rn,5,8.0371
Derived,Modified,4,4,1,B,Sp,7,8.0718
Derived,Original,6,5,2,B,Sp,1,8.0796
Ancestral,Original,5,5,2,B,Sp,5,8.0911
Ancestral,Original,5,5,2,B,Sp,5,8.0911
Ancestral,Original,5,5,2,B,Sp,5,8.0911
Ancestral,Original,5,5,2,B,Sp,5,8.0911
Derived,Modified,6,6,1,B,Sp,4,8.0911
Ancestral,Original,5,5,2,B,Sp,5,8.0911
Ancestral,Original,5,5,2,B,Sp,5,8.0911
Ancestral,Original,5,5,2,B,Sp,5,8.0911
Ancestral,Original,5,5,2,B,Sp,5,8.0911
Ancestral,Modified,5,3,2,B,Sp,8,8.0923
Ancestral,Modified,5,6,2,B,Sp,4,8.0933
Ancestral,Modified,5,6,2,B,Sp,8,8.0934
Ancestral,Modified,5,7,2,A,Sp,1,8.0934
Ancestral,Modified,5,4,2,B,Sp,3,8.0991
Ancestral,Modified,5,7,1,B,Sp,1,8.1051
Ancestral,Original,5,5,1,B,Sp,8,8.113
Ancestral,Original,5,5,1,B,Sp,8,8.113
Ancestral,Original,5,5,1,B,Sp,8,8.113
Ancestral,Original,5,5,1,B,Sp,8,8.113
Ancestral,Original,5,5,1,B,Sp,8,8.113
Ancestral,Original,5,5,1,B,Sp,8,8.113
Ancestral,Original,5,5,1,B,Sp,8,8.113
Ancestral,Original,5,5,1,B,Sp,8,8.113
Ancestral,Modified,5,1,2,B,Sp,1,8.1233
Ancestral,Modified,5,3,2,A,Sp,7,8.1237
Derived,Modified,9,9,2,B,Sp,8,8.1321
Derived,Original,3,5,2,A,Sp,1,8.1571
Derived,Modified,6,6,2,B,Sp,4,8.1589
Ancestral,Original,5,5,2,A,Sp,3,8.1732
Ancestral,Original,5,5,2,A,Sp,3,8.1732
Ancestral,Original,5,5,2,A,Sp,3,8.1732
Ancestral,Original,5,5,2,A,Sp,3,8.1732
Ancestral,Original,5,5,2,A,Sp,3,8.1732
Ancestral,Original,5,5,2,A,Sp,3,8.1732
Ancestral,Original,5,5,2,A,Sp,3,8.1732
Ancestral,Original,5,5,2,A,Sp,3,8.1732
Ancestral,Original,5,5,2,B,Sp,7,8.1834
Ancestral,Original,5,5,2,B,Sp,7,8.1834
Ancestral,Original,5,5,2,B,Sp,7,8.1834
Ancestral,Original,5,5,2,B,Sp,7,8.1834
Ancestral,Original,5,5,2,B,Sp,7,8.1834
Ancestral,Original,5,5,2,B,Sp,7,8.1834
Ancestral,Original,5,5,2,B,Sp,7,8.1834
Ancestral,Original,5,5,2,B,Sp,7,8.1834
Derived,Original,6,5,1,A,Sp,2,8.1905
Derived,Modified,2,2,1,A,Sp,2,8.1939
Derived,Original,1,5,1,A,Rn,6,8.1959
Derived,Modified,3,3,1,B,Sp,2,8.2011
Derived,Modified,3,3,2,B,Sp,2,8.2011
Derived,Original,1,5,1,B,Rn,8,8.2052
Derived,Original,9,5,1,A,Sp,10,8.2135
Ancestral,Original,5,5,1,A,Sp,1,8.2174
Ancestral,Original,5,5,1,A,Sp,1,8.2174
Ancestral,Original,5,5,1,A,Sp,1,8.2174
Ancestral,Original,5,5,1,A,Sp,1,8.2174
Ancestral,Original,5,5,1,A,Sp,1,8.2174
Ancestral,Original,5,5,1,A,Sp,1,8.2174
Ancestral,Original,5,5,1,A,Sp,1,8.2174
Ancestral,Original,5,5,1,A,Sp,1,8.2174
Ancestral,Modified,5,9,2,A,Sp,3,8.2226
Derived,Modified,2,2,1,B,Sp,5,8.2301
Derived,Modified,1,1,1,A,Rn,6,8.2493
Derived,Original,3,5,2,B,Rn,9,8.2618
Derived,Original,1,5,2,A,Rn,4,8.2622
Derived,Modified,4,4,1,A,Sp,1,8.2719
Derived,Original,4,5,1,A,Sp,8,8.2763
Derived,Original,9,5,2,A,Sp,7,8.2988
Ancestral,Modified,5,2,2,B,Sp,5,8.3004
Derived,Original,3,5,2,A,Rn,9,8.3168
Ancestral,Modified,5,1,1,B,Sp,10,8.3367
Derived,Original,4,5,1,B,Sp,1,8.3371
Derived,Modified,4,4,1,B,Sp,9,8.3405
Ancestral,Modified,5,2,2,A,Sp,2,8.3553
Ancestral,Original,5,5,2,A,Sp,8,8.3591
Ancestral,Original,5,5,2,A,Sp,8,8.3591
Ancestral,Original,5,5,2,A,Sp,8,8.3591
Ancestral,Original,5,5,2,A,Sp,8,8.3591
Ancestral,Original,5,5,2,A,Sp,8,8.3591
Ancestral,Original,5,5,2,A,Sp,8,8.3591
Ancestral,Original,5,5,2,A,Sp,8,8.3591
Ancestral,Original,5,5,2,A,Sp,8,8.3591
Ancestral,Modified,5,1,1,B,Rn,3,8.3606
Derived,Original,6,5,1,A,Sp,4,8.3611
Ancestral,Original,5,5,1,A,Sp,3,8.3625
Ancestral,Original,5,5,1,A,Sp,3,8.3625
Ancestral,Original,5,5,1,A,Sp,3,8.3625
Ancestral,Original,5,5,1,A,Sp,3,8.3625
Ancestral,Original,5,5,1,A,Sp,3,8.3625
Ancestral,Original,5,5,1,A,Sp,3,8.3625
Ancestral,Original,5,5,1,A,Sp,3,8.3625
Ancestral,Original,5,5,1,A,Sp,3,8.3625
Derived,Modified,1,1,2,B,Rn,4,8.3818
Ancestral,Original,5,5,2,A,Sp,10,8.4343
Ancestral,Original,5,5,2,A,Sp,10,8.4343
Ancestral,Original,5,5,2,A,Sp,10,8.4343
Ancestral,Original,5,5,2,A,Sp,10,8.4343
Ancestral,Original,5,5,2,A,Sp,10,8.4343
Ancestral,Original,5,5,2,A,Sp,10,8.4343
Ancestral,Original,5,5,2,A,Sp,10,8.4343
Ancestral,Original,5,5,2,A,Sp,10,8.4343
Ancestral,Modified,5,6,2,A,Sp,6,8.472
Ancestral,Modified,5,1,1,A,Sp,5,8.4798
Derived,Modified,4,4,2,B,Sp,7,8.4967
Derived,Original,1,5,2,B,Rn,6,8.5142
Ancestral,Modified,5,1,2,A,Sp,8,8.5412
Derived,Original,1,5,2,B,Sp,1,8.5682
Derived,Modified,3,3,2,B,Rn,7,8.5749
Ancestral,Modified,5,1,1,A,Sp,3,8.5755
Derived,Modified,4,4,1,B,Rn,6,8.5857
Derived,Modified,4,4,2,B,Sp,3,8.625
Ancestral,Modified,5,2,2,A,Rn,3,8.6358
Derived,Modified,4,4,2,B,Sp,6,8.6371
Derived,Original,3,5,2,B,Rn,10,8.6433
Ancestral,Original,5,5,1,B,Sp,2,8.6778
Ancestral,Original,5,5,1,B,Sp,2,8.6778
Ancestral,Original,5,5,1,B,Sp,2,8.6778
Ancestral,Original,5,5,1,B,Sp,2,8.6778
Ancestral,Original,5,5,1,B,Sp,2,8.6778
Ancestral,Original,5,5,1,B,Sp,2,8.6778
Ancestral,Original,5,5,1,B,Sp,2,8.6778
Ancestral,Original,5,5,1,B,Sp,2,8.6778
Derived,Original,3,5,2,B,Rn,1,8.7128
Derived,Modified,8,8,1,B,Sp,10,8.7156
Ancestral,Modified,5,7,1,A,Sp,3,8.7212
Derived,Original,4,5,2,A,Sp,10,8.7586
Derived,Original,6,5,2,A,Sp,2,8.7615
Derived,Modified,3,3,2,A,Rn,3,8.7875
Ancestral,Modified,5,1,1,A,Sp,2,8.7881
Derived,Original,1,5,2,B,Rn,3,8.845
Derived,Original,2,5,1,B,Rn,6,8.8589
Derived,Modified,4,4,2,B,Sp,9,8.8609
Derived,Modified,9,9,2,B,Sp,6,8.8618
Ancestral,Modified,5,1,2,A,Sp,3,8.871
Ancestral,Modified,5,7,2,B,Sp,5,8.8809
Derived,Original,9,5,2,B,Sp,7,8.9093
Derived,Modified,2,2,1,A,Sp,9,8.916
Derived,Modified,9,9,2,A,Sp,6,8.9391
Derived,Modified,6,6,2,A,Sp,1,8.9804
Derived,Original,9,5,2,B,Sp,5,8.9823
Ancestral,Modified,5,2,2,A,Sp,9,8.9982
Ancestral,Modified,5,6,2,A,Sp,8,9.0012
Ancestral,Modified,5,4,2,A,Sp,1,9.0023
Derived,Original,7,5,2,B,Sp,4,9.0133
Ancestral,Modified,5,7,1,A,Sp,5,9.0182
Ancestral,Modified,5,1,2,A,Sp,5,9.0188
Derived,Modified,6,6,1,B,Sp,6,9.023
Ancestral,Modified,5,2,2,A,Sp,8,9.032
Ancestral,Modified,5,4,2,B,Sp,5,9.0442
Ancestral,Modified,5,8,1,B,Rn,3,9.0662
Derived,Modified,1,1,1,A,Rn,10,9.0693
Ancestral,Modified,5,9,2,B,Sp,5,9.089
Ancestral,Modified,5,7,2,B,Sp,9,9.0893
Ancestral,Modified,5,6,2,A,Sp,1,9.0913
Ancestral,Modified,5,7,1,A,Sp,8,9.0934
Ancestral,Original,5,5,2,A,Sp,5,9.0975
Ancestral,Original,5,5,2,A,Sp,5,9.0975
Ancestral,Original,5,5,2,A,Sp,5,9.0975
Ancestral,Original,5,5,2,A,Sp,5,9.0975
Ancestral,Original,5,5,2,A,Sp,5,9.0975
Ancestral,Original,5,5,2,A,Sp,5,9.0975
Ancestral,Original,5,5,2,A,Sp,5,9.0975
Ancestral,Original,5,5,2,A,Sp,5,9.0975
Derived,Original,2,5,1,A,Rn,3,9.1199
Derived,Original,4,5,2,B,Sp,7,9.1231
Derived,Original,1,5,1,A,Rn,4,9.1388
Derived,Original,1,5,1,A,Rn,2,9.1407
Derived,Original,3,5,2,B,Rn,7,9.1418
Ancestral,Modified,5,6,2,B,Rn,2,9.1584
Derived,Modified,1,1,2,B,Rn,9,9.1663
Derived,Modified,9,9,2,B,Sp,4,9.1687
Derived,Modified,3,3,2,B,Rn,9,9.2075
Derived,Modified,9,9,1,A,Sp,9,9.2313
Derived,Modified,9,9,1,A,Sp,8,9.236
Ancestral,Original,5,5,2,B,Sp,3,9.241
Ancestral,Original,5,5,2,B,Sp,3,9.241
Ancestral,Original,5,5,2,B,Sp,3,9.241
Ancestral,Original,5,5,2,B,Sp,3,9.241
Ancestral,Original,5,5,2,B,Sp,3,9.241
Ancestral,Original,5,5,2,B,Sp,3,9.241
Ancestral,Original,5,5,2,B,Sp,3,9.241
Ancestral,Original,5,5,2,B,Sp,3,9.241
Ancestral,Modified,5,4,2,A,Sp,6,9.308
Derived,Original,4,5,2,A,Sp,8,9.3111
Derived,Original,2,5,1,B,Sp,7,9.3136
Ancestral,Original,5,5,1,A,Sp,7,9.3162
Ancestral,Original,5,5,1,A,Sp,7,9.3162
Ancestral,Original,5,5,1,A,Sp,7,9.3162
Ancestral,Original,5,5,1,A,Sp,7,9.3162
Ancestral,Original,5,5,1,A,Sp,7,9.3162
Ancestral,Original,5,5,1,A,Sp,7,9.3162
Ancestral,Original,5,5,1,A,Sp,7,9.3162
Ancestral,Original,5,5,1,A,Sp,7,9.3162
Ancestral,Modified,5,3,2,A,Sp,6,9.3219
Ancestral,Modified,5,2,2,B,Sp,6,9.3384
Derived,Original,7,5,1,A,Sp,6,9.4022
Derived,Original,9,5,2,A,Sp,10,9.4128
Derived,Modified,2,2,2,B,Rn,2,9.4178
Ancestral,Modified,5,6,1,A,Sp,2,9.4809
Derived,Original,8,5,1,A,Sp,4,9.5015
Ancestral,Modified,5,8,2,A,Rn,5,9.5131
Derived,Original,4,5,1,A,Sp,1,9.5139
Derived,Original,2,5,2,A,Sp,2,9.5335
Ancestral,Original,5,5,1,A,Sp,4,9.5523
Ancestral,Original,5,5,1,A,Sp,4,9.5523
Ancestral,Original,5,5,1,A,Sp,4,9.5523
Ancestral,Original,5,5,1,A,Sp,4,9.5523
Ancestral,Original,5,5,1,A,Sp,4,9.5523
Ancestral,Original,5,5,1,A,Sp,4,9.5523
Ancestral,Original,5,5,1,A,Sp,4,9.5523
Ancestral,Original,5,5,1,A,Sp,4,9.5523
Ancestral,Original,5,5,2,A,Sp,1,9.5662
Ancestral,Original,5,5,2,A,Sp,1,9.5662
Ancestral,Original,5,5,2,A,Sp,1,9.5662
Ancestral,Original,5,5,2,A,Sp,1,9.5662
Ancestral,Original,5,5,2,A,Sp,1,9.5662
Ancestral,Original,5,5,2,A,Sp,1,9.5662
Ancestral,Original,5,5,2,A,Sp,1,9.5662
Ancestral,Original,5,5,2,A,Sp,1,9.5662
Derived,Modified,2,2,1,A,Rn,1,9.5705
Ancestral,Modified,5,4,1,A,Sp,4,9.6153
Derived,Modified,9,9,1,A,Sp,1,9.6297
Derived,Original,4,5,2,A,Sp,4,9.6304
Derived,Original,3,5,2,A,Rn,5,9.6506
Ancestral,Original,5,5,2,A,Sp,7,9.6746
Ancestral,Original,5,5,2,A,Sp,7,9.6746
Ancestral,Original,5,5,2,A,Sp,7,9.6746
Ancestral,Original,5,5,2,A,Sp,7,9.6746
Ancestral,Original,5,5,2,A,Sp,7,9.6746
Ancestral,Original,5,5,2,A,Sp,7,9.6746
Ancestral,Original,5,5,2,A,Sp,7,9.6746
Ancestral,Original,5,5,2,A,Sp,7,9.6746
Derived,Original,6,5,2,B,Sp,4,9.7001
Ancestral,Original,5,5,1,A,Sp,8,9.7158
Ancestral,Original,5,5,1,A,Sp,8,9.7158
Ancestral,Original,5,5,1,A,Sp,8,9.7158
Ancestral,Original,5,5,1,A,Sp,8,9.7158
Ancestral,Original,5,5,1,A,Sp,8,9.7158
Ancestral,Original,5,5,1,A,Sp,8,9.7158
Ancestral,Original,5,5,1,A,Sp,8,9.7158
Ancestral,Original,5,5,1,A,Sp,8,9.7158
Derived,Original,4,5,1,A,Sp,4,9.7333
Derived,Original,7,5,1,A,Rn,10,9.7548
Derived,Original,9,5,2,B,Sp,3,9.7603
Ancestral,Modified,5,3,2,A,Sp,2,9.7823
Ancestral,Modified,5,6,2,B,Sp,9,9.7843
